"gameId","id","date","value","rating","storeId","releasedate","minvalue","maxvalue","beforedate","beforevalue","nextdate","nextvalue"
"0000abfc-adee-4720-8a4c-527b71a5ba7d",1,2018-12-17,499,0.10,1,2016-06-14,499,499,2018-12-17,499,,
"00033528-4d8f-40d1-bd66-3871ec954a1f",7,2019-02-13,499,0.00,1,2018-10-19,49,499,2019-02-06,49,,
"000740b3-bf5f-4703-9a80-2f2d983eff62",1,2019-01-22,1499,0.38,4,2016-07-21,1499,1499,2019-01-22,1499,,
"000740b3-bf5f-4703-9a80-2f2d983eff62",3,2019-01-04,1499,0.38,2,2016-07-21,999,1499,2018-12-14,999,,
"000740b3-bf5f-4703-9a80-2f2d983eff62",5,2019-02-12,1499,0.38,1,2016-07-21,1004,1499,2019-02-06,1199,,
"0009a349-1f59-4ef5-ba92-0e2ed060ea14",5,2019-02-11,499,0.10,1,2017-09-01,249,499,2019-02-04,249,,
"000e6a4f-e204-40f9-a615-62561d0de7e7",1,2018-12-09,2499,0.10,3,2016-09-29,2499,2499,2018-12-09,2499,,
"000e6a4f-e204-40f9-a615-62561d0de7e7",5,2019-02-12,2499,0.10,1,2016-09-29,1249,2499,2019-02-06,1249,,
"001466c8-f179-461c-a491-cfbfe9a6128e",5,2019-02-19,399,0.10,1,2016-08-30,51,399,2019-02-05,51,,
"00197dc7-7c4e-4b59-84a4-fe7f245e756d",2,2019-01-25,2999,0.43,4,2016-08-23,1049,2999,2019-01-22,1049,,
"00197dc7-7c4e-4b59-84a4-fe7f245e756d",4,2019-01-04,2999,0.43,2,2016-08-23,749,2999,2018-12-29,1049,,
"00197dc7-7c4e-4b59-84a4-fe7f245e756d",5,2019-02-12,2999,0.43,1,2016-08-23,1049,2999,2019-02-05,1049,,
"001a3213-5a60-4e1d-b4ce-40bc910f93f6",7,2019-02-22,499,0.10,1,2012-05-11,124,499,2019-02-20,124,,
"001a3573-d47c-4a16-a8fe-bda92c67c16b",1,2018-12-17,199,0.10,1,2016-07-01,199,199,2018-12-17,199,,
"00219efa-21b0-4c54-9efd-7b68f2123a87",3,2019-02-01,1999,0.00,3,2013-04-16,820,1999,2019-01-26,820,,
"00226d6e-56e6-4527-97c7-6ed8fae711f1",2,2019-01-05,899,0.10,1,2016-02-19,179,899,2018-12-17,179,,
"0022d77d-65b9-472a-b78e-0534b3546c80",5,2019-02-12,599,0.10,1,2017-03-03,119,599,2019-02-06,209,,
"0023d7e2-7630-4199-8875-aea5c4d1d560",7,2019-02-26,2499,0.10,1,2018-08-22,1249,2499,2019-02-25,1374,,
"00270474-8901-46eb-b450-4af35ac977d6",1,2018-12-18,499,0.10,1,2018-12-31,499,499,2018-12-18,499,,
"00273b93-5f69-424a-91af-8ce8e335e42a",3,2019-01-04,999,0.00,1,2018-09-25,499,999,2018-12-22,499,,
"0028bed9-91c4-45e9-8048-0c7f880771c3",1,2019-01-23,2999,0.00,4,2017-05-24,2999,2999,2019-01-23,2999,,
"0028bed9-91c4-45e9-8048-0c7f880771c3",5,2019-02-11,2000,0.00,1,2017-05-24,1000,2000,2019-02-04,1000,,
"002cbb2b-649d-4831-97c5-04e93fa36176",1,2018-12-09,699,0.10,3,2017-03-14,699,699,2018-12-09,699,,
"002cbb2b-649d-4831-97c5-04e93fa36176",3,2019-01-04,99,0.10,1,2017-03-14,74,99,2018-12-21,74,,
"0030ae60-49b9-4dd1-a277-bddc8f70dd55",2,2019-02-06,999,0,1,2019-01-27,849,999,2019-01-28,849,,
"0035c64c-7305-47d9-a58c-49872473125c",3,2019-01-04,999,0.32,2,2004-10-10,249,999,2018-12-14,249,,
"0035ff1d-2e57-44b0-993e-b821d74df721",5,2019-02-19,499,0.10,1,2016-01-27,49,499,2019-02-05,49,,
"0037773f-0285-4072-ad41-55374cae163d",3,2019-01-04,999,0.47,2,1988-11-30,249,999,2018-12-14,249,,
"0037b028-806d-452b-be39-ee77c517ec5f",1,2018-12-09,1599,0.10,1,2016-12-02,1599,1599,2018-12-09,1599,,
"00393840-5209-41a7-96c2-3852f8ded1cf",7,2019-02-12,99,0.00,1,2018-01-28,49,99,2019-02-05,49,,
"003ad881-20b6-4fa7-8416-bb470e04c1d1",2,2019-01-25,1499,0.70,4,2016-08-02,299,1499,2019-01-22,299,,
"003ad881-20b6-4fa7-8416-bb470e04c1d1",5,2019-02-16,1499,0.70,1,2016-08-02,224,1499,2019-02-10,299,,
"003c00f6-11c6-446c-a3cc-8f30dca470f3",1,2018-12-09,1299,0.00,3,2012-12-16,1299,1299,2018-12-09,1299,,
"003e0fdd-caf0-46fe-8e40-74ae3c157717",2,2019-01-25,4585,0.00,4,2017-10-24,2063,4585,2019-01-22,2063,,
"003e0fdd-caf0-46fe-8e40-74ae3c157717",5,2019-02-12,4585,0.00,3,2017-10-24,2063,4585,2019-02-05,2063,,
"004067e2-ea51-41b4-9511-c5ca827f7b30",3,2019-01-04,2499,0.00,3,2017-10-27,1499,2499,2018-12-21,1499,,
"0041ac47-5da6-4183-8435-5cadb3027a38",1,2018-12-17,499,0.10,1,2016-08-31,499,499,2018-12-17,499,,
"0041ac47-5da6-4183-8435-5cadb3027a38",1,2019-01-22,499,0.10,4,2016-08-31,499,499,2019-01-22,499,,
"00428f94-52a8-4e1c-8c53-bd17877e83c2",5,2019-02-13,99,0.10,1,2015-01-27,54,99,2019-02-06,54,,
"0044c3df-1b5b-4797-864c-abac25da6800",5,2019-02-12,99,0.10,1,2016-10-26,49,99,2019-02-05,49,,
"00464ddb-82b3-4134-83a0-b49fa59523e7",1,2018-12-17,399,0.10,1,2015-04-06,399,399,2018-12-17,399,,
"0046d207-72c0-4691-ac44-64e600f07acf",3,2019-01-04,599,0.39,2,1998-12-31,119,599,2018-12-14,119,,
"0046d207-72c0-4691-ac44-64e600f07acf",6,2019-02-26,299,0.39,1,1998-12-31,299,599,2019-02-12,599,,
"00471b64-69b0-4896-a55d-5e148d5c6bc6",3,2019-01-04,799,0.10,1,2014-12-04,399,799,2018-12-21,399,,
"0047d8bb-7cb9-4fbd-9a72-f35c3cc583c5",1,2018-12-18,999,0.10,1,2018-12-31,999,999,2018-12-18,999,,
"0048a532-6631-4889-be69-4e486b0aac1f",1,2018-12-09,999,0.50,3,2006-05-30,999,999,2018-12-09,999,,
"0048a532-6631-4889-be69-4e486b0aac1f",2,2019-01-29,299,0.50,4,2006-05-30,119,299,2019-01-22,119,,
"0048a532-6631-4889-be69-4e486b0aac1f",3,2019-01-04,299,0.50,1,2006-05-30,119,299,2018-12-21,119,,
"004a7620-09fb-424e-869f-65fbee03df81",3,2019-01-04,399,0.10,1,2017-02-17,259,399,2018-12-21,259,,
"004b4026-6033-4d45-b902-bb715d2328cc",1,2018-12-09,1999,0.64,3,2014-02-07,1999,1999,2018-12-09,1999,,
"004b4026-6033-4d45-b902-bb715d2328cc",2,2019-01-29,1999,0.64,4,2014-02-07,499,1999,2019-01-22,499,,
"004b4026-6033-4d45-b902-bb715d2328cc",5,2019-02-12,1999,0.64,1,2014-02-07,499,1999,2019-02-07,499,,
"004ba78c-81a6-4247-9e65-b9280bfe5819",1,2018-12-09,1999,0.00,3,2015-10-02,1999,1999,2018-12-09,1999,,
"004ba78c-81a6-4247-9e65-b9280bfe5819",2,2019-01-29,1999,0.00,4,2015-10-02,499,1999,2019-01-22,499,,
"004d9afd-3481-4185-80ec-c9fa389a33da",3,2019-01-01,1999,0.00,3,2011-03-22,800,1999,2018-12-19,800,,
"004db9f8-a82e-4f4a-8da6-1219e7eb292a",2,2019-01-01,99,0.00,1,2018-12-24,66,99,2018-12-25,66,,
"00529158-3208-4000-8767-adb634bddbd3",1,2018-12-09,199,0.00,3,2013-07-25,199,199,2018-12-09,199,,
"0055e764-3e72-45e3-a17f-9ba8d351f05f",1,2018-12-18,10000,0.10,1,2017-08-08,10000,10000,2018-12-18,10000,,
"005b0ce2-5545-4825-a427-5d1f8e9781ef",5,2019-02-11,499,0.10,1,2018-02-13,149,499,2019-02-04,149,,
"005b2c1b-28b1-4c6f-ae53-5307cab24c59",6,2019-02-26,179,0.10,1,2017-01-26,89,899,2019-02-12,899,,
"005c7512-ef9b-46bf-989c-7e405feb7759",5,2019-02-13,999,0.10,1,2015-10-14,199,999,2019-02-06,199,,
"005f3b87-d1fd-4a38-9d7c-94125ca337fd",1,2018-12-18,699,0.00,1,2017-10-20,699,699,2018-12-18,699,,
"005f77c6-7967-4950-9aa9-ef0338d456c4",1,2018-12-18,699,0.10,1,2018-11-21,699,699,2018-12-18,699,,
"0065eaea-d514-4475-b4b5-715ec6df8ea7",3,2019-02-12,979,0.10,4,2018-02-21,799,999,2019-01-25,999,,
"0065eaea-d514-4475-b4b5-715ec6df8ea7",5,2019-03-03,999,0.10,1,2018-02-21,499,999,2019-03-02,499,,
"0066406e-6aa8-4fad-9067-943b3460c42b",1,2018-12-09,2999,0.10,3,2012-03-22,2999,2999,2018-12-09,2999,,
"0066406e-6aa8-4fad-9067-943b3460c42b",5,2019-02-12,2999,0.10,1,2012-03-22,1499,2999,2019-02-06,2099,,
"006d4aa3-d32d-4c28-906d-d9b427bab78c",1,2018-12-18,499,0.10,1,2018-07-19,499,499,2018-12-18,499,,
"006f2306-3e3e-4d74-9219-665a6df39a63",1,2018-12-17,599,0.10,1,2016-03-04,599,599,2018-12-17,599,,
"00713692-6c9b-455c-9ea5-36078b5107d7",1,2018-12-09,399,0.00,3,2014-07-17,399,399,2018-12-09,399,,
"0072ff68-5daf-4d4c-aaad-445d021842ee",1,2018-12-09,1499,0.80,3,2014-03-27,1499,1499,2018-12-09,1499,,
"0072ff68-5daf-4d4c-aaad-445d021842ee",5,2019-02-12,1499,0.80,1,2014-03-27,299,1499,2019-02-10,299,,
"00732252-ed6c-4e5d-9e62-015389da1731",3,2019-01-04,999,0.10,1,2017-10-06,499,999,2018-12-22,499,,
"00749c03-f4c4-4ca6-a173-0ce517a312cc",6,2019-02-19,499,0.00,1,2017-12-20,49,499,2019-02-05,49,,
"0075120b-ee18-4b84-ae1c-a3f3f4b7889b",1,2018-12-09,499,0.10,3,2009-12-10,499,499,2018-12-09,499,,
"0075120b-ee18-4b84-ae1c-a3f3f4b7889b",5,2019-02-12,499,0.10,1,2009-12-10,99,499,2019-02-05,99,,
"007eef64-b355-456e-aae3-b052d45150f0",1,2018-12-17,199,0.10,1,2017-02-12,199,199,2018-12-17,199,,
"0085b25d-e562-4d7e-8532-5e34af71c016",5,2019-01-31,999,0.37,2,2018-08-01,659,999,2019-01-24,659,,
"0089a25a-7169-45ab-987c-34541aa21770",5,2019-02-12,1999,0.78,1,2018-03-02,1199,1999,2019-02-06,1199,,
"0093470a-01a5-44f8-8c70-2185fde958be",5,2019-02-12,299,0.00,1,2018-06-21,149,299,2019-02-07,209,,
"009fa49b-7f3b-4404-88d9-6b4d0fc14428",5,2019-02-12,1299,0.10,1,2016-06-03,714,1299,2019-02-05,714,,
"00a0d019-325a-4d54-bb57-41df960e37c1",3,2019-01-04,499,0.10,1,2017-08-22,249,499,2018-12-22,249,,
"00a3402a-cdd8-4033-922d-f14c8eed23b3",3,2019-01-05,299,0.10,1,2016-09-13,50,299,2018-12-23,50,,
"00a44326-7e90-4a36-a37b-80272d1f6d28",7,2019-02-13,199,0.00,1,2018-10-18,97,199,2019-02-05,97,,
"00a7a1dc-5346-4227-af1b-52f0c997e9a6",1,2018-12-17,599,0.10,1,2015-02-19,599,599,2018-12-17,599,,
"00a9b57c-fd8f-4df3-9695-6da63e980947",1,2018-12-17,599,0.10,1,2016-02-02,599,599,2018-12-17,599,,
"00a9b57c-fd8f-4df3-9695-6da63e980947",1,2019-01-22,1199,0.10,4,2016-02-02,1199,1199,2019-01-22,1199,,
"00aeb637-5a7f-4263-a08c-eb3594f16cc7",3,2019-01-04,299,0.10,1,2016-04-05,101,299,2018-12-21,101,,
"00b1d5a1-6be6-4444-848c-fc6e2c508107",3,2019-02-01,999,0.42,3,2010-08-20,205,999,2019-01-26,205,,
"00b1d5a1-6be6-4444-848c-fc6e2c508107",5,2019-02-10,999,0.42,2,2010-08-20,249,999,2019-02-07,249,,
"00b30afd-4d61-4c93-8e07-bca2a8f62e40",3,2019-01-04,399,0.10,1,2015-06-11,79,399,2018-12-21,79,,
"00bdd6a8-c25e-40db-bc5c-baba7fc8a2ea",1,2018-12-17,499,0.10,1,2016-09-23,499,499,2018-12-17,499,,
"00bf0a19-af42-473b-9e69-13d1a1849455",2,2019-01-25,1499,0.45,4,2012-07-12,494,1499,2019-01-22,494,,
"00bf0a19-af42-473b-9e69-13d1a1849455",3,2019-01-04,1499,0.45,2,2012-07-12,449,1499,2018-12-14,449,,
"00bf0a19-af42-473b-9e69-13d1a1849455",7,2019-02-13,1499,0.45,1,2012-07-12,494,1499,2019-02-05,494,,
"00bfea40-c6dc-423b-98c7-c0980adb089a",1,2019-02-02,499,0,2,2018-05-15,499,499,2019-02-02,499,,
"00c6cbab-dce6-4247-b7ac-956bb46e2a67",1,2018-12-18,199,0.00,1,2017-06-12,199,199,2018-12-18,199,,
"00c79b97-5098-4deb-a24f-0ef38d0c053f",1,2018-12-02,4999,0.45,2,2012-06-03,4999,4999,2018-12-02,4999,,
"00c948d0-c1e0-4dbc-99dc-f672c47d4283",5,2019-02-12,999,0.39,1,2011-08-31,299,999,2019-01-30,299,,
"00c948d0-c1e0-4dbc-99dc-f672c47d4283",6,2019-03-02,399,0.39,2,2011-08-31,149,999,2019-01-21,999,,
"00c9c2c6-268f-4d40-91f9-1a012af925f6",1,2018-12-18,99,0.00,1,2018-04-27,99,99,2018-12-18,99,,
"00ca66f5-b6ba-443f-86f9-802f96720743",7,2019-02-13,499,0.10,1,2016-11-04,99,499,2019-02-07,99,,
"00cc1df4-0f6f-4a23-b604-2993df50e12e",3,2019-01-04,299,0.10,1,2015-12-31,149,299,2018-12-22,149,,
"00d0b01e-75f0-47c2-8331-9d2a6aede150",1,2018-12-17,499,0.10,1,2017-04-11,499,499,2018-12-17,499,,
"00d10cf6-19e8-4f03-af75-6068c53af0d1",1,2018-12-18,999,0.00,1,2018-01-24,999,999,2018-12-18,999,,
"00d3e44f-c8f9-46dd-bb37-13641a5f88f5",5,2019-02-18,199,0.10,1,2017-10-09,49,199,2019-02-04,49,,
"00d8424d-76e7-4ea0-a335-2fd93cde8625",3,2019-02-01,399,0.00,3,2017-12-05,164,399,2019-01-26,164,,
"00d8424d-76e7-4ea0-a335-2fd93cde8625",3,2019-01-29,399,0.00,4,2017-12-05,199,399,2019-01-25,199,,
"00db9202-c2f6-452a-9672-9ea30d09aa49",5,2019-02-11,999,0.10,1,2017-12-18,499,999,2019-02-04,599,,
"00dc5953-57cf-480f-87e8-e9871b2b038f",1,2019-01-22,3999,0.00,4,2018-11-29,3999,3999,2019-01-22,3999,,
"00dc5953-57cf-480f-87e8-e9871b2b038f",3,2019-02-14,3999,0.00,1,2018-11-29,2679,3999,2019-02-07,2679,,
"00de0b6b-5ad8-42e8-a9f2-19393c6c5371",1,2019-02-21,599,0,1,2019-02-20,599,599,2019-02-21,599,,
"00e0adb6-256a-4e71-87da-54e71a9c72db",1,2018-12-17,99,0.10,1,2015-05-14,99,99,2018-12-17,99,,
"00e143b3-174d-4b12-b129-7ab68a994053",1,2018-12-09,3999,0.72,3,2011-11-22,3999,3999,2018-12-09,3999,,
"00e143b3-174d-4b12-b129-7ab68a994053",3,2019-02-05,3999,0.72,4,2011-11-22,399,3999,2019-01-29,399,,
"00e143b3-174d-4b12-b129-7ab68a994053",5,2019-02-12,3999,0.72,1,2011-11-22,399,3999,2019-02-06,399,,
"00e1bd9a-a583-469f-a16b-eeb02c1ff5d5",3,2019-01-05,999,0.10,1,2017-10-31,669,999,2018-12-22,669,,
"00e42bf8-d4be-4329-9e43-c69837ecde58",3,2019-01-04,299,0.10,1,2015-06-30,149,299,2018-12-21,149,,
"00e78a18-927c-429c-bb8f-651fc2c601ec",3,2019-02-01,199,0.00,3,2013-05-28,82,199,2019-01-26,82,,
"00e814f9-8380-4d50-8aae-ce5ec914a45f",5,2019-02-12,699,0.10,1,1994-04-18,174,699,2019-02-05,174,,
"00e814f9-8380-4d50-8aae-ce5ec914a45f",5,2019-02-12,699,0.10,3,1994-04-18,175,699,2019-02-05,175,,
"00e8e024-a040-4d68-b21e-8f1548294b08",2,2019-01-25,1499,0.10,4,2016-09-26,299,1499,2019-01-22,299,,
"00e8e024-a040-4d68-b21e-8f1548294b08",5,2019-02-12,1499,0.10,1,2016-09-26,299,1499,2019-02-05,299,,
"00ecfb8d-44ef-451b-a178-d84220b10aa3",5,2019-02-12,99,0.00,1,2015-02-19,79,99,2019-02-06,79,,
"00ed65ed-8c05-48c9-ad81-1b24c17d434f",3,2019-01-05,499,0.00,1,2012-02-22,399,499,2018-12-21,399,,
"00ee1308-03cd-4742-95f5-0c98168e4cb6",5,2019-02-12,99,0.10,1,2017-07-06,49,99,2019-02-05,49,,
"00f419a3-1748-4091-af1d-87284a58360e",1,2018-12-17,699,0.10,1,2017-02-26,699,699,2018-12-17,699,,
"00f559d6-245d-4925-938a-570637b61d38",2,2019-01-29,4999,0.00,4,2015-11-03,1249,4999,2019-01-22,1249,,
"00f559d6-245d-4925-938a-570637b61d38",5,2019-02-12,5999,0.00,3,2015-11-03,1350,5999,2019-02-05,1350,,
"00f5669a-51f8-4199-bacf-84150a48d19d",5,2019-02-13,599,0.00,1,2018-09-12,449,599,2019-02-06,449,,
"00f7ce2d-38e5-40d2-a0ee-16d39555c9df",1,2018-12-17,99,0.10,1,2017-03-20,99,99,2018-12-17,99,,
"00f806e6-73ad-4050-9d8c-10ca5440db16",5,2019-02-12,999,0.00,1,2018-11-14,639,999,2019-02-05,639,,
"00fad512-c871-494a-b53b-80bbc7011e71",3,2019-01-05,799,0.10,1,2017-09-22,399,799,2018-12-22,399,,
"00fc19f6-56cc-40cc-8513-8a00d13d2d0c",5,2019-02-11,999,0.00,1,2018-10-31,699,999,2019-02-04,699,,
"00fe1812-0d36-430e-865b-402c36039cbb",6,2019-03-02,399,0.10,1,2015-09-01,199,499,2019-02-14,499,,
"0100980d-d1cd-4375-97f7-cec1b37b585a",1,2018-12-02,999,0.45,2,2013-10-22,999,999,2018-12-02,999,,
"0100980d-d1cd-4375-97f7-cec1b37b585a",1,2019-01-22,999,0.45,4,2013-10-22,999,999,2019-01-22,999,,
"0100980d-d1cd-4375-97f7-cec1b37b585a",3,2019-01-04,999,0.45,1,2013-10-22,339,999,2018-12-21,339,,
"0101c308-b779-40a6-b5b6-e6e439252cff",2,2019-01-25,1499,0.10,4,2015-02-19,974,1499,2019-01-22,974,,
"0101c308-b779-40a6-b5b6-e6e439252cff",5,2019-02-12,1499,0.10,1,2015-02-19,449,1499,2019-02-05,899,,
"0106255a-9057-4c2e-b712-c10f9a7a1267",2,2019-03-01,99,0,1,2019-02-21,74,99,2019-02-22,74,,
"0107216d-90ed-4618-aec7-dea57b470dbb",7,2019-02-12,599,0.10,1,2017-06-21,509,599,2019-02-05,509,,
"01112b8f-94df-4631-afeb-4b6e6307a0ba",5,2019-02-12,499,0.00,1,2018-03-16,124,499,2019-02-05,249,,
"0112f3d7-1d16-4be1-a51e-be5480c745db",5,2019-02-12,999,0.68,1,1997-12-01,249,999,2019-02-07,249,,
"01147d68-f0cc-4f07-b5ab-a2e7822d05ff",1,2019-01-22,1999,0.33,4,2010-10-25,1999,1999,2019-01-22,1999,,
"01147d68-f0cc-4f07-b5ab-a2e7822d05ff",3,2019-01-04,1999,0.33,2,2010-10-25,699,1999,2018-12-21,699,,
"01147d68-f0cc-4f07-b5ab-a2e7822d05ff",5,2019-02-12,1999,0.33,1,2010-10-25,599,1999,2019-02-08,599,,
"01162a46-2a18-4c23-82fd-ca17321da16c",7,2019-02-11,99,0.10,1,2017-10-30,49,99,2019-02-05,49,,
"0116a2d3-98d9-42ff-9428-893f9f377bd5",2,2019-01-29,299,0.00,4,2016-03-31,74,299,2019-01-23,74,,
"0116a2d3-98d9-42ff-9428-893f9f377bd5",5,2019-01-31,299,0.00,3,2016-03-31,64,299,2019-01-24,64,,
"012072f8-3c18-44f5-a5da-615e0d1b0a7c",1,2018-12-09,199,0.00,3,2014-05-28,199,199,2018-12-09,199,,
"01213915-8aa9-434f-b7fe-10402d74ea00",3,2019-01-11,1999,0.00,3,2014-12-05,704,1999,2018-12-19,704,,
"01213dc9-e077-4ed5-ba4e-e69402c4360b",2,2019-01-29,1199,0.00,4,2015-08-28,599,1199,2019-01-22,599,,
"01213dc9-e077-4ed5-ba4e-e69402c4360b",3,2018-12-29,1199,0.00,3,2015-08-28,600,1199,2018-12-19,600,,
"01222715-a2b8-4d3a-b7d7-f9625f43464e",1,2018-12-17,399,0.10,1,2015-07-31,399,399,2018-12-17,399,,
"0124d794-ba6a-45da-8b52-f2cc9ea7b21f",1,2018-12-09,1999,0.10,3,2006-06-11,1999,1999,2018-12-09,1999,,
"0124d794-ba6a-45da-8b52-f2cc9ea7b21f",2,2019-01-29,1999,0.10,4,2006-06-11,499,1999,2019-01-22,499,,
"0124d794-ba6a-45da-8b52-f2cc9ea7b21f",3,2019-01-04,1999,0.10,1,2006-06-11,499,1999,2018-12-21,499,,
"012eb2db-f57a-4599-9ace-5a2beac37c05",1,2019-01-22,1499,0.10,4,2015-04-02,1499,1499,2019-01-22,1499,,
"012eb2db-f57a-4599-9ace-5a2beac37c05",5,2019-02-12,1499,0.10,3,2015-04-02,600,1499,2019-02-05,600,,
"0130d81c-ddbb-4675-ae58-ecd055a096e2",1,2018-12-09,999,0.00,3,2018-02-12,999,999,2018-12-09,999,,
"0130d81c-ddbb-4675-ae58-ecd055a096e2",2,2019-01-25,999,0.00,4,2018-02-12,499,999,2019-01-22,499,,
"0130d81c-ddbb-4675-ae58-ecd055a096e2",5,2019-02-12,999,0.00,1,2018-02-12,499,999,2019-02-05,499,,
"01348881-82d1-4e2d-8112-0bb6e36a4995",7,2019-02-14,99,0.00,1,2018-09-14,54,99,2019-02-06,54,,
"0137aded-1da8-4ab6-a136-f0686fc6c7bc",1,2018-12-17,299,0.10,1,2017-06-23,299,299,2018-12-17,299,,
"0138d739-44f3-48ca-af24-3f274bd097af",1,2018-12-09,1999,0.00,3,2015-03-10,1999,1999,2018-12-09,1999,,
"01393da3-b62d-425d-a558-ad8ab8a79bdf",1,2019-02-27,424,0,1,2019-02-25,424,424,2019-02-27,424,,
"013affd2-3c43-48da-9b08-e9fb0aa18d1a",7,2019-02-12,399,0.00,1,2018-10-23,239,399,2019-02-06,239,,
"013ffc27-37d4-4653-ab48-7e8f625f0724",1,2018-12-09,1499,0.00,3,2017-06-13,1499,1499,2018-12-09,1499,,
"013ffc27-37d4-4653-ab48-7e8f625f0724",2,2019-01-26,1499,0.00,4,2017-06-13,749,1499,2019-01-22,749,,
"013ffc27-37d4-4653-ab48-7e8f625f0724",7,2019-02-11,1499,0.00,1,2017-06-13,374,1499,2019-02-04,374,,
"01432dc9-2927-4079-a8bf-0014c83b0aca",5,2019-02-12,399,0.10,1,2016-06-12,51,399,2019-02-05,51,,
"0146133b-d407-413f-ba8e-0f2c61bc493e",5,2019-02-13,499,0.10,1,2014-04-30,99,499,2019-02-05,99,,
"014731af-0a00-4f35-9488-88c4ee6e6543",4,2019-02-12,199,0.10,1,2017-01-16,49,199,2019-02-05,49,,
"0149ccb3-a763-4994-b274-a18fee87effc",1,2018-12-18,799,0.10,1,2017-11-09,799,799,2018-12-18,799,,
"014bcc00-5885-4709-bbab-18d33e295538",4,2019-02-12,1499,0.00,1,2018-12-19,1199,1499,2019-02-05,1199,,
"014cf41b-2294-4317-a37f-16f391b2ee3c",1,2018-12-17,799,0.10,1,2016-12-22,799,799,2018-12-17,799,,
"014ec27d-8bd6-4af8-a7a4-22a7b0d38820",5,2019-02-12,1099,0.10,1,2018-01-11,769,1099,2019-02-05,769,,
"014fc166-943b-4bc4-8c18-f36b010005be",5,2019-02-12,199,0.10,1,2016-04-21,99,199,2019-02-05,99,,
"01501d68-f5f4-4342-aacb-325c5b33f9b7",7,2019-02-14,299,0.00,1,2018-08-29,119,299,2019-02-07,165,,
"0151a75b-992e-4157-b117-e3444fb73dec",5,2019-02-11,599,0.00,1,2018-07-10,299,599,2019-02-04,299,,
"0155c056-7bf2-462a-b916-c1f5803acb28",1,2018-12-17,999,0.10,1,2018-12-31,999,999,2018-12-17,999,,
"0156b3cd-1d0e-4526-a10c-4e4718a0305c",1,2018-12-17,1299,0.10,1,2016-11-30,1299,1299,2018-12-17,1299,,
"015e097f-84c2-4b1b-9c29-8b957dd722df",3,2019-02-01,599,0.00,3,2011-11-29,246,599,2019-01-26,246,,
"015e924a-0d5e-4e35-a8c2-fcd006661de6",3,2019-01-05,3999,0.90,1,2015-12-15,2399,3999,2018-12-21,2399,,
"015e924a-0d5e-4e35-a8c2-fcd006661de6",4,2019-01-29,3999,0.90,4,2015-12-15,2799,3999,2019-01-26,2999,,
"015f1462-c384-4444-a0dd-40e41d40f5b2",1,2018-12-09,999,0.00,3,2011-09-22,999,999,2018-12-09,999,,
"016b47ad-8da0-4b8b-b040-0f3603b53316",1,2018-12-09,999,0.10,3,2005-12-08,999,999,2018-12-09,999,,
"016b47ad-8da0-4b8b-b040-0f3603b53316",5,2019-02-12,999,0.10,1,2005-12-08,399,999,2019-02-05,399,,
"016c1740-362a-424b-b3a4-2e30f33b95f8",5,2019-02-12,699,0.79,1,2009-07-17,209,699,2019-02-06,419,,
"016e0990-f5ef-435a-a317-2a061877efcc",1,2018-12-18,499,0.10,1,2010-10-17,499,499,2018-12-18,499,,
"01703fdb-a6c3-4372-85f2-ebc09217b903",1,2018-12-09,399,0.00,3,2018-02-21,399,399,2018-12-09,399,,
"01703fdb-a6c3-4372-85f2-ebc09217b903",2,2019-01-25,399,0.00,4,2018-02-21,267,399,2019-01-22,267,,
"017084a4-bcac-4a1d-bddb-3a996b48da3d",3,2019-01-06,1399,0.10,1,2015-05-01,1119,1399,2018-12-21,1119,,
"0171bdf4-62b9-4d84-9114-d4eca6672046",5,2019-02-13,499,0.10,1,2016-02-01,194,499,2019-02-06,194,,
"01722da9-f981-4dd0-8923-36c3eb581154",5,2019-02-12,1799,0.00,1,2018-11-14,1439,1799,2019-02-09,1439,,
"01741d5b-f73c-4699-86d9-6b3b0885e0fd",4,2019-02-14,299,0.10,1,2017-02-20,299,1299,2019-01-03,1299,,
"017459ca-b075-4bf1-891d-00a08e8ad7fa",3,2019-01-04,599,0.76,1,2015-12-17,299,599,2018-12-21,299,,
"017545ce-e9d6-495d-8f46-9d281aac79f9",8,2019-02-12,1299,0.10,1,2018-08-08,974,1499,2019-02-05,974,,
"0175bf24-3009-4c8f-8caf-50983b31a2d1",5,2019-02-19,299,0.00,1,2017-11-28,50,299,2019-02-05,50,,
"01797522-421e-4f17-806c-eee0adc246a4",7,2019-02-11,99,0.10,1,2017-10-06,49,99,2019-02-04,49,,
"0179ba84-0c98-4df4-baac-57dd96bb0da0",3,2019-02-17,2999,0.10,1,2017-12-05,2099,2999,2019-02-04,2099,,
"017dd769-a8f6-4130-acb1-e51ce4244033",2,2019-01-25,1899,0.00,4,2015-05-12,379,1899,2019-01-22,379,,
"017dd769-a8f6-4130-acb1-e51ce4244033",4,2019-01-11,1899,0.00,3,2015-05-12,285,1899,2018-12-19,285,,
"017f7a22-c1dc-4443-9808-72edc8df649b",7,2019-02-11,99,0.10,1,2017-06-13,64,99,2019-02-04,64,,
"01856afa-06eb-490f-8814-52c156cb3282",1,2018-12-09,1299,0.10,3,2017-06-08,1299,1299,2018-12-09,1299,,
"01856afa-06eb-490f-8814-52c156cb3282",5,2019-02-12,1299,0.10,1,2017-06-08,324,1299,2019-02-05,649,,
